namespace,expression_label,label,eyeRGT_ctrl.translateX,eyeRGT_ctrl.translateY,eyeRGT_ctrl.translateZ,eyeRGT_ctrl.rotateX,eyeRGT_ctrl.rotateY,eyeRGT_ctrl.rotateZ,eyeRGT_ctrl.scaleX,eyeRGT_ctrl.scaleY,eyeRGT_ctrl.scaleZ,eyeRGT_ctrl.lidFollow,eyeRGT_ctrl.lidTW,eyeRGT_ctrl.lidLR,eyeRGT_ctrl.upLidUD,eyeRGT_ctrl.loLidUD,eyeRGT_ctrl.upLidTW,eyeRGT_ctrl.loLidTW,eyeLFT_ctrl.translateX,eyeLFT_ctrl.translateY,eyeLFT_ctrl.translateZ,eyeLFT_ctrl.rotateX,eyeLFT_ctrl.rotateY,eyeLFT_ctrl.rotateZ,eyeLFT_ctrl.scaleX,eyeLFT_ctrl.scaleY,eyeLFT_ctrl.scaleZ,eyeLFT_ctrl.lidFollow,eyeLFT_ctrl.lidTW,eyeLFT_ctrl.lidLR,eyeLFT_ctrl.upLidUD,eyeLFT_ctrl.loLidUD,eyeLFT_ctrl.upLidTW,eyeLFT_ctrl.loLidTW,ebBshRGT_ctrl.ebUD,ebBshRGT_ctrl.ebOI,ebBshRGT_ctrl.ebTW,ebBshRGT_ctrl.ebInnerUD,ebBshRGT_ctrl.ebMidUD,ebBshRGT_ctrl.ebOuterUD,ebBshRGT_ctrl.ebInnerTW,ebBshLFT_ctrl.ebUD,ebBshLFT_ctrl.ebOI,ebBshLFT_ctrl.ebTW,ebBshLFT_ctrl.ebInnerUD,ebBshLFT_ctrl.ebMidUD,ebBshLFT_ctrl.ebOuterUD,ebBshLFT_ctrl.ebInnerTW,lipBshLFT_ctrl.crnrMouthUD,lipBshLFT_ctrl.crnrMouthOI,lipBshLFT_ctrl.puffOI,lipBshLFT_ctrl.upLipUD,lipBshLFT_ctrl.loLipUD,lipBshLFT_ctrl.upLipCrnrUD,lipBshLFT_ctrl.loLipCrnrUD,lipBshLFT_ctrl.lipsPartOI,lipBshLFT_ctrl.cheekUprUD,lipBshLFT_ctrl.cheekUprOI,lipBshLFT_ctrl.cheekLwrOI,lipBsh_ctrl.faceSqSt,lipBsh_ctrl.mouthUD,lipBsh_ctrl.mouthLR,lipBsh_ctrl.mouthTW,lipBsh_ctrl.upLipAllUD,lipBsh_ctrl.loLipAllUD,lipBsh_ctrl.upLipPullOI,lipBsh_ctrl.loLipPullOI,lipBsh_ctrl.upLipRollOI,lipBsh_ctrl.loLipRollOI,lipBsh_ctrl.lipsPress,lipBsh_ctrl.upLipUD,lipBsh_ctrl.loLipUD,lipBsh_ctrl.upLipCleftUD,lipBsh_ctrl.mouthU,lipBshRGT_ctrl.crnrMouthUD,lipBshRGT_ctrl.crnrMouthOI,lipBshRGT_ctrl.puffOI,lipBshRGT_ctrl.upLipUD,lipBshRGT_ctrl.loLipUD,lipBshRGT_ctrl.upLipCrnrUD,lipBshRGT_ctrl.loLipCrnrUD,lipBshRGT_ctrl.lipsPartOI,lipBshRGT_ctrl.cheekUprUD,lipBshRGT_ctrl.cheekUprOI,lipBshRGT_ctrl.cheekLwrOI
CHAR_OLIVIATW_000,Happy,4,0,0.3,0,0,0.75,-1.17484344426748,0,0,-1.69,-0.5,-4.01107599304213,2.86,-2.1,-0.51,0,0,0,0,0,0,0,1.00318758595832,0.991815084096988,1,0.15,0,0,0.572496376170604,1.85104195419465,1,2.7,-0.001773365468872,0,1.71917279345149,-0.455956821261858,1.58444409226181,0.507801038506743,0.736438968018759,-0.001773365468872,0,1.71917279345149,-0.145956821261858,2.25444409226181,1.17780103850674,0.736438968018759,1.91249917106317,3.44,-0.752505456822429,0.548022031773628,-2.37438459759263,-0.915908219373434,-0.522514770495349,0,4,4,-0.5,2.14249917106317,5.93985983151527,0.367494543177571,0.718022031773628,-2.24438459759263,-0.495908219373434,1.21748522950465,0,5,5,-1,0,0,0,0,0,0,1.00318758595832,0.991815084096988,1,0.15,0,0,1.0624963761706,1.25104195419465,1.39,2.7
CHAR_OLIVIATW_000,Happy,4,0,0.39,-1.5,0.5,1.21,-0.924843444267475,-1.62,0.81,-0.24,-0.24,-4.86107599304213,4.61306761427736,-3.09313169208131,-11.71,0,0,0,0,0,0,0,1.00985762538626,0.974688106993011,1,0.15,0,0,0.185697294499213,3.3008827842695,1.87,2,0,0,1.85150997150282,-1.08821526101767,1.27040764625526,-1.58025619645378,-0.365267781950662,0,0,1.85150997150282,-1.08821526101767,1.27040764625526,-1.58025619645378,-0.365267781950662,3.57106575548375,10.7911806218897,4.7857688944741,1.71819539803543,-0.353207008689468,-1.47939070129471,-2.57505459097147,0,6,6,-1,5.04106575548375,12.5611806218897,5.39576889447411,2.66819539803543,-1.66320700868947,-0.619390701294706,-0.78506606436866,0,7,7,-1.5,0,0,0,0,0,0,1.00985762538626,0.974688106993011,1,0.15,0,0,1.14569729449921,3.0108827842695,1.87,1.9
CHAR_ETHAN_000,Happy,4,0,-0.371446904171462,0,-2.9,0.25,-0.644796638177502,-1.43495866845462,-0.9,0,-1.60263724462391,-1.21,3.62,2.51199406737206,0,0,0,0,0,0,0,0,1,1,1,0.15,2.4,0,-3.27,1.58,0.9,-1.1,4.94,9.9,0,-4.1,-4.59,-7.5,3.5,-0.92,0,0,4.13,5.9,0.1,0,3.9860488044774,7.07168495711937,-2.62543981542935,2.58271790558103,3.58823387632361,2.02544475928597,4.92606816111137,-1,5,5,-1,5.27450679373401,10.1359413480597,-1.06195171873341,2.34481604209746,0.437243146349386,1.74873081496557,4.96458853490338,0,5,5,-1,0,0,0,0,0,0,1,1,1,0.15,-1.4,0,-1.5,1.52,-1.9,-0.5
CHAR_STEPHANIETW_000,Normal,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.15,0,0,1.17,0.83,0,0,-0.020347849846656,0.041890439673238,0.155783415441765,0.354413827922347,-0.2512263911685,-0.044457069138678,0.058873321679321,-0.020347849846656,0.041890439673238,0.155783415441765,0.354413827922347,-0.2512263911685,-0.044457069138678,0.058873321679321,0.7,0,0,0,0,0.74,0.810000000000001,0,0,0,0,0.7,0,0,0,0,0.74,0.810000000000001,0,0,0,0,0,0,0,0,0,0,1,1,1,0.15,0,0,1.17,0.83,0,0
CHAR_ANDREATW_000,Normal,5,0,0,0,0,0.35,0.35,0,0,-0.49,-0.38,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.15,0,0,-0.22,1.07,1.87,0.6,-0.69020740197918,0.018776794168867,0,1.01449155939527,0.909308544938182,0,0.93421689362939,-0.69020740197918,0.018776794168867,0,1.01449155939527,0.909308544938182,0,0.93421689362939,1.33,1.7,0,0.61,0.61,0.23,1.23,0,0.3,1,0,1.33,1.7,0,0.61,0.61,0.23,1.23,0,0.3,1,0,0,0,0,0,0,0,1,1,1,0.15,0,0,-0.22,1.07,1.87,0.6
CHAR_EMMATW_000,Normal,5,0,0,-0.76,0.43,0.35,0.35,0,0,-0.49,-0.38,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.15,0,0,0.68,1.07,2.11,0.6,-0.69020740197918,0.018776794168867,0,1.78449155939527,2.28930854493818,0.77,0.93421689362939,-0.69020740197918,0.018776794168867,0,1.04449155939527,0.679308544938182,-0.23,0.93421689362939,1.5,2.5,0,0.61,0.61,-0.02,0.97,0,0.3,1,0,0.88,2.32,0,0.61,0.61,0.89,1.23,0,0.3,1,0,0,0,0,0,0,0,1,1,1,0.15,0,0,-0.22,1.07,1.87,0.6
CHAR_MIATW_000,Normal,5,0,0,-0.43,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,0.48,0.61,0.531428571428572,0.165714285714286,0,0,0,0.12,0.1,0.12,0,0,0,0,0.45,0,0,0,0.797244139549797,0.8027492713217,0.021126040775241,0.368428309257621,0.381928013873789,0.573667296249138,0.574985951777515,0,0.6,0.6,0,0.830259554018597,0.749403212481255,0.015293700764026,0.352612361128934,0.374575130884138,0.536378826813061,0.510807079989926,0,0.6,0.6,0,0,0,0,0,0,0,1,1,1,0.15,0,3,0,0.73,0.531428571428572,0.165714285714286
CHAR_OLIVIATW_000,Normal,5,0,0.26,-0.3,0.5,0,-0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.15,0,0,1.05,0.77,0.56,0,-0.020347849846656,0,0.155783415441765,0.615112749608651,-0.341726202369059,-0.044457069138678,0.058873321679321,-0.020347849846656,0,0.155783415441765,0.145112749608651,-0.831726202369059,-0.514457069138678,0.058873321679321,-0.08,0.369999999999999,0,-0.16,-0.16,0.63,0.63,0,0.5,0.5,0,-0.49,-1.14,0,-0.16,-0.16,0.63,0.63,0,0.4,0.4,0,0,0,0,0,0,0,1,1,1,0.15,0,0,0.26,1.15,0.45,0
CHAR_ANDREATW_000,Sad,6,1.73663823339945,0.65303928419534,0,0,0.391199100799916,0.863039566673669,-2.55999800586801,-0.523390137223036,0.922959612022764,1.54935910070104,0.907199077148965,0.419626167872313,0.869109963996227,-3.11183614439591,0,0,0,0,0,0,0,1,1,1,0.15,-3.88799604492414,-3.88799604492414,-1.18149191372051,2.27598201318819,4.81969050116669,1.83414749356084,-4.70860796885764,-5.82758069188887,0,5.60940031472161,-0.719044544392574,-1.1951919804033,0.881663333397502,-5.25513895622759,-6.50399152298399,0,6.16208274264232,-0.802504481471428,-1.33391863963396,1.47399853210518,-0.652501722071984,-0.448132981980821,-1.78343744936493,2.15966420015005,1.74228961117598,2.46927401269554,2.63214205567244,0,6,2.68,-0.32,-0.326251421082926,-0.141566719700441,-0.891720255419692,1.26244924841199,1.01574952204337,1.43597729080594,1.31607328702273,0,3.00000514984327,1.34000230026333,-0.160000274658308,0,0,0,0,0,0,1,1,1,0.15,3.88799604492414,3.88799604492414,-1.47487828293704,2.54015662809158,5.3791149055431,2.04703810736174
CHAR_ANDREATW_000,Sad,6,1.73663823339945,0.65303928419534,0,0,0.391199100799916,0.863039566673669,-2.55999800586801,-0.523390137223035,0.922959612022764,1.54935910070104,0.907199077148965,0.419626167872313,0.869109963996227,-3.11183614439591,0,0,0,0,0,0,0,1,1,1,0.15,-3.88799604492414,-3.88799604492414,-1.47487828293704,2.54015662809158,5.3791149055431,2.04703810736174,-5.25513895622759,-6.50399152298399,0,5.70208274264232,-0.802504481471428,-1.33391863963396,0.983998532105184,-4.12002818391437,-5.09912841617231,0,4.38743215983019,-0.629163397755963,-1.04579202112779,1.20447504211631,-0.511561256016541,-0.351336193254147,-1.39821470313823,1.79037215561763,1.44282348101582,2.06675143349006,2.06359899210381,0,4.70399913482624,2.10111961355572,-0.250879953857399,-0.652501722071985,-0.28313295337077,-1.78343744936493,2.15966420015005,1.74228961117598,2.46927401269554,2.63214205567244,0,6,2.68,-0.32,0,0,0,0,0,0,1,1,1,0.15,3.0481883385885,3.0481883385885,-1.07630436115164,1.99148243014432,4.89722531030094,1.60487758099766
CHAR_ANDREATW_000,Sad,6,2.68,1.00777769830486,0,0,-0.05629706983272,1.86185253796807,-5.38111043559129,-0.768193860914512,1.35333359559397,2.14333359559397,1.86,-0.397778127458628,0.248032441006807,-1.57222115728509,0,0,0,0,0,0,0,1,1,1,0.15,-8,-6,-1.70037019288085,3.92999878406432,4.12296161457241,2.21703616813311,-7.22830887260155,-10.3470341654155,0,6.7966635433809,-1.22868084247489,-2.05851851322032,3.84851779796404,-7.22830887260155,-10.3470341654155,0,6.7966635433809,-1.22868084247489,-2.05851851322032,3.84851779796404,-1.58756688587844,0.728888997943414,-2.75222108575946,2.44553520701978,0.771437963887606,1.27061192063592,1.52195174880708,0,8,6.83333173592764,0.06,-1.58756688587844,0.728888997943414,-2.75222108575946,2.44553520701978,0.771437963887606,1.27061192063592,1.52195174880708,0,8,6.83333173592764,0.06,0,0,0,0,0,0,1,1,1,0.15,8,6,-1.70037019288085,3.92999878406432,4.12296161457241,2.21703616813311
CHAR_EMMATW_000,Sad,6,1.73663823339945,0.65303928419534,0,0,0.391199100799916,-0.086960433326331,-2.55999800586801,-0.523390137223035,0.422959612022764,-0.060640899298963,0.907199077148965,-1.03037383212769,-0.580890036003773,2.28816385560409,0,0,0,0,0,0,0,1,1,1,0.15,-3.88799604492414,-3.88799604492414,0.269479086809839,1.93818036770348,2.50902303164295,1.32647934420524,-3.41248903611551,-4.70506353136381,0.054835864924706,4.20101977809118,0.365582487985554,-0.465307738707988,3.8935514422074,-5.25513895622759,-4.51399152298399,0,5.63208274264232,0.647495518528572,-0.693918639633957,4.63399853210519,-2.08250172207198,-0.898132981980821,-1.78343744936493,0.909664200150055,1.37228961117598,-0.060725987304464,0.102142055672436,0,6,2.68,-0.32,-3.25250172207198,-0.73313295337077,-1.78343744936493,-0.200335799849945,0.782289611175983,-0.330725987304464,-0.167857944327564,0,6,2.68,-0.32,0,0,0,0,0,0,1,1,1,0.15,3.88799604492414,3.88799604492414,0.155121717062958,2.54015662809158,5.3791149055431,2.04703810736174
CHAR_EMMATW_000,Sad,6,1.73663823339945,0.65303928419534,0,0,0.391199100799916,-0.086960433326331,-2.55999800586801,-0.523390137223035,0.422959612022764,-0.060640899298963,0.907199077148965,-0.810373832127687,-0.360890036003773,2.28816385560409,0,0,0,0,0,0,0,1,1,1,0.15,-3.88799604492414,-3.88799604492414,0.155121717062958,2.54015662809158,5.3791149055431,2.04703810736174,-5.25513895622759,-4.51399152298399,0,5.63208274264232,0.647495518528572,-0.693918639633956,4.63399853210519,-3.41248903611551,-4.70506353136381,0.054835864924706,4.20101977809118,0.365582487985554,-0.465307738707988,3.8935514422074,-3.25250172207199,-0.73313295337077,-1.78343744936493,-0.200335799849945,0.782289611175983,-0.330725987304464,-0.167857944327564,0,6,2.68,-0.32,-2.08250172207198,-0.898132981980821,-1.78343744936493,0.909664200150055,1.37228961117598,-0.060725987304464,0.102142055672436,0,6,2.68,-0.32,0,0,0,0,0,0,1,1,1,0.15,3.888,3.888,0.269479086809839,1.93818036770348,2.50902303164295,1.32647934420524
CHAR_EMMATW_000,Sad,6,2.37964674651705,0.8890041055806,0,0,0.109397450824334,1.11172416705017,-2.15829273102884,-1.23962333296696,-0.871708037908195,1.24070986153875,0.319333776152748,1.33063433605563,1.52159664940073,4.91418119336499,0,0,0,0,0,0,0,1,1,1,0.15,-6.57709170967459,-5.29285837275463,-0.235111754974248,3.46442090530631,4.68142111565885,2.09142321804826,-6.10456705679388,-9.99350794628288,0,5.58326496240519,-0.190831138247257,-1.8277787829601,4.53396652750672,-6.10456705679388,-9.99350794628288,0,5.58326496240519,-0.190831138247257,-1.8277787829601,4.53396652750672,-3.05918810382551,-0.377155095474845,-2.44224393158505,1.77165383227762,0.607071049704845,0.278662041648142,0.476977603060674,0,7,4,-0.081581244405816,-3.05915630335909,-0.316233607388581,-2.44224371740965,1.77165383227762,0.367146154089302,0.278662041648142,0.476977603060674,0,6,3,-0.081581244405816,0,0,0,0,0,0,1,1,1,0.15,6.57709170967459,5.29285837275463,-0.235111754974248,3.46442090530631,4.68142111565885,2.09142321804826
CHAR_MIATW_000,Sad,6,1.2,0.469197461003586,0,0,0.406174120641936,-1.02268652300314,-1.01286750071804,-0.087412206279796,0.452439453738535,-0.187260267043779,0.757625222469823,-0.156470725930852,0.7911922838426,-0.377405748741514,0,0,0,0,0,0,0,1,1,1,0.15,-4,-6,-0.30231832409183,1.95120172406288,1.87457088176787,1.39111187701312,-2.63277496131049,-3.79358053330942,-0.097707334204255,2.45772474172488,-0.254151652801906,-1.01697044224998,4.95281132016415,-3.76110708758641,-5.41940076187059,-0.139581906006079,3.51103534532126,0.022640495997278,-1.45281491749997,4.4325876002345,-1.32697760326628,-1.02379280145649,-0.809582644761786,1.45675437819082,2.05774747278901,0.963879219765834,1.58209661863184,0,4.5,2,-1,-0.676884322286397,-0.377098126319991,-0.566707851333251,1.46972806473357,1.89042323095231,0.920715453836084,1.35346763304229,0,3.84,1.55,-0.7,0,0,0,0,0,0,1,1,1,0.15,4,6,-0.431883320131185,2.20314532008982,2.67795840252553,1.98730268144732
CHAR_MIATW_000,Sad,6,1.2,0.469197461003586,0,0,0.406174120641936,-1.02268652300314,-1.01286750071804,-0.087412206279796,0.452439453738535,-0.187260267043779,0.757625222469823,-0.156470725930852,0.7911922838426,-0.377405748741514,0,0,0,0,0,0,0,1,1,1,0.15,-4,-6,-0.431883320131185,2.20314532008982,2.67795840252553,1.98730268144732,-3.76110708758641,-5.41940076187059,-0.139581906006079,3.51103534532126,0.022640495997278,-1.45281491749997,4.4325876002345,-2.63277496131049,-3.79358053330942,-0.097707334204255,2.45772474172488,-0.254151652801906,-1.01697044224998,4.95281132016415,-0.676884322286397,-0.377098126319991,-0.566707851333251,1.46972806473357,1.89042323095231,0.920715453836084,1.35346763304229,0,3.56,1.55,-0.7,-1.32697760326628,-1.02379280145649,-0.809582644761786,1.45675437819082,2.05774747278901,0.963879219765834,1.58209661863184,0,4.5,2,-1,0,0,0,0,0,0,1,1,1,0.15,4,6,-0.302318324091829,2.02120172406288,1.87457088176787,1.39111187701312
CHAR_MIATW_000,Sad,6,1.8,0.65303928419534,0,0,0.391199100799916,-1.77696043332633,-1.40973114097671,-0.121662219780467,-0.351275547215099,-1.31644492036849,-0.292800922851035,-1.07200284076824,0.331198713206406,-0.377405748741514,0,0,0,0,0,0,0,1,1,1,0.15,-4,-6,-0.995510720473701,2.66445089229184,3.95131419880374,2.1773627206931,-1.2939039170631,-8.32183461222189,-0.150209738435795,0.549908151810857,-4.41401286940038,-6.00966170421061,6.88953358743884,0,-9.843991522984,-0.155783415441765,-1.00303000696633,-6.74077827910237,-8.39946157049528,7.99512521042587,-2.61744484465352,-1.57870580198084,-1.1267948256871,1.69314290226953,2.74687255625748,0.205463641010579,0.922843497683241,0,6,3,-0.32,-2.17349561143662,-1.34034963708927,-1.01766682808686,1.03182003017963,1.92979831193195,0.466375349372466,1.33981526229388,0,5.48396687346846,2.65597791564564,-0.553935018403609,0,0,0,0,0,0,1,1,1,0.15,4,6,-1.21487828293704,2.83015662809158,4.6191149055431,2.27703810736174
CHAR_MIATW_000,Sad,6,1.8,0.65303928419534,0,0,0.391199100799916,-1.77696043332633,-1.40973114097671,-0.121662219780467,-0.351275547215099,-1.31644492036849,-0.292800922851035,-1.07200284076824,0.331198713206406,-0.377405748741514,0,0,0,0,0,0,0,1,1,1,0.15,-4,-6,-1.21487828293704,2.83015662809158,4.6191149055431,2.27703810736174,0,-9.843991522984,-0.155783415441765,-1.00303000696633,-6.74077827910237,-8.39946157049528,7.99512521042587,-1.2939039170631,-8.32183461222189,-0.150209738435795,0.549908151810857,-4.41401286940038,-6.00966170421061,6.88953358743884,-2.17349561143662,-1.34034963708927,-1.01766682808686,1.03182003017963,1.92979831193195,0.466375349372466,1.14981526229388,0,5.48396687346846,2.65597791564564,-0.553935018403609,-2.61744484465352,-1.57870580198084,-1.1267948256871,1.69314290226953,2.74687255625748,0.205463641010579,0.862843497683241,0,6,3,-0.32,0,0,0,0,0,0,1,1,1,0.15,4,6,-0.995510720473701,2.66445089229184,3.95131419880374,2.1773627206931
CHAR_OLIVIATW_000,Sad,6,1.73663823339945,0.65303928419534,0,0,0.391199100799916,-0.086960433326331,-2,1,0,0,0.907199077148965,-0.810373832127687,-0.360890036003773,2.28816385560409,0,0,0,0,0,0,0,1,1,1,0.15,-3,-3,-0.385188022985782,2.43937028518148,2.54214705481479,1.30396390180452,-3.35491135279636,-3.88187442091072,0.056549332294569,2.24121928846218,-0.055501799398166,-0.794814426441235,3.88439961965522,-5.25513895622759,-6.09399152298399,0,3.19208274264232,0.197495518528572,-1.14391863963396,5.04399853210519,-2.97189379286794,-2.75695236009112,-1.1267948256871,0.043142902269528,0.806872556257483,0.695463641010579,-0.037156502316759,0,5,3,-0.5,-2.59953726984974,-1.70676451969677,-0.780188933846843,0.260240333770356,0.735898110217927,0.684072972987469,0.166946094533055,0,3.36650136985672,2.09250076103151,-0.318500152206302,0,0,0,0,0,0,1,1,1,0.15,3,3,-0.934878282937042,2.54015662809158,3.2791149055431,2.04703810736174
CHAR_OLIVIATW_000,Sad,6,1.73663823339945,0.65303928419534,0,0,0.391199100799916,-0.086960433326331,-2,1,0,0,0.907199077148965,-0.810373832127687,-0.360890036003773,2.28816385560409,0,0,0,0,0,0,0,1,1,1,0.15,-3,-3,-0.934878282937042,2.54015662809158,3.2791149055431,2.04703810736174,-5.25513895622759,-6.09399152298399,0,3.19208274264232,0.197495518528572,-1.14391863963396,5.04399853210519,-5.25513895622759,-6.09399152298399,0,3.19208274264232,0.197495518528572,-1.14391863963396,5.04399853210519,-2.97189379286794,-2.75695236009112,-1.1267948256871,0.043142902269528,0.806872556257483,0.695463641010579,-0.037156502316759,0,5,3,-0.5,-2.97189379286794,-2.59195233148107,-1.1267948256871,0.043142902269528,0.806872556257483,0.695463641010579,-0.037156502316759,0,5,3,-0.5,0,0,0,0,0,0,1,1,1,0.15,3,3,-0.934878282937042,2.54015662809158,3.2791149055431,2.04703810736174
CHAR_OLIVIATW_000,Sad,6,1.73663823339945,0.65303928419534,0,0,0.391199100799916,-0.086960433326331,-2,1,-0.12,0,-0.322800922851035,-0.810373832127687,-0.360890036003773,2.28816385560409,0,0,0,0,0,0,0,1,1,1,0.15,-6.5,-5,-0.587096495914515,3.1961816299646,4.64943780468482,2.08258087464803,-5.77880043721646,-8.51032292953932,0,4.25782890184246,0.357559430667275,-1.16604731453756,3.47810150261037,-6.10456705679388,-10.0135079462829,0,4.95326496240519,0.019168861752743,-1.6177787829601,2.50396652750672,-3.09854837415504,-2.17505298549888,-1.78560109373182,1.3851325343971,1.4917290991708,3.84485166996318,2.65767904507148,0,6,7,-1,-2.91997471108984,-2.39821888606879,-1.53294040512324,0.010462225162932,0.369077795403708,2.23702079030088,1.22417488639679,0,5.61648712011022,5.46594848044087,-0.808243560055109,0,0,0,0,0,0,1,1,1,0.15,6.5,5,-0.975111754974248,3.43442090530631,4.68142111565885,2.09142321804826
CHAR_STEPHANIETW_000,Scare,7,-1,0,0.5,-0.5,-8.4,5.08,-0.328000081511872,-1.31040032564987,-2.61,-0.43,-4.5,8.91,-10.11,-0.670456830770691,0,0,0,0,0,0,0,1,1,1,0.15,0,-1,5.74597304802648,0.367438726703246,0.99,1.82,0,-5.73584546988875,0,5.33064364886786,0.562750626745954,-1.05515215710443,2.58483351921253,0,-5.73584546988875,0,5.69064364886786,2.25148471165375,-0.135152157104431,2.58483351921253,-0.031335532030571,-4.05882618504597,1.04371140648997,11.81,-8.63,11.21,5.98,0,0.878400000000002,0,0.87,-0.761335532030571,-4.55882618504597,1.04371140648997,11.81,-8.63,11.21,5.98,0,0.878400000000002,0,0.87,0,0,0,0,0,0,1,1,1,0.15,0,1,6.32338559216397,-0.345240071942453,0.99,1.82
CHAR_ANDREATW_000,Scare,7,-2.42685691979472,0.410495869281678,0,0,2.1684126352656,-3.26056945930549,-0.000411176890838,1.26954965562341,2.79358044950051E-05,1.40733829356596,3,2.10533376386982,5.79219680188941,-0.000356326096339,0,0,0,0,0,0,0,1,1,1,0.15,0,0,6.17700592641058,2.3172023022648,0.860000416280137,2.38435194748547,0.115852305990833,-7.63029741693304,0.379601219298934,8.94203634390849,11.9721157765496,0,4.38602278656523,0.115852305990833,-7.63029741693304,0.379601219298934,9.19203634390849,9.17211577654961,-1.07,4.38598881043258,2.08414535364225,2.69696973585222,1.16970868910422,5.53179162722112,5.20318719181857,3.02136834474434,2.35315489727171,0,7.06439929392347,2.01052527164504,-2.68992076378695,3.35297719825743,1.7080022393555,1.98963708345191,5.5317415553757,5.52318887445764,4.74096651279283,3.63044659081278,0,6.32440296912207,1.2704143054516,-3.3997936868415,0,0,0,0,0,0,1,1,1,0.15,0,0,5.24700592641058,2.3172023022648,0.860000416280137,2.38435194748547
CHAR_EMMATW_000,Scare,7,0,0,0,0,1.71,0,-1.84,0.62,0,0.56,0,2.81,0,0,0,0,0,0,0,0,0,1,1,1,0.15,0,0,13.7670059264106,1.7972023022648,2.91000041628014,2.83435194748547,0.115852305990834,-5.64029741693304,0.379601219298934,12.4220363439085,12.1121157765496,3.67,3.68602278656523,0.115852305990834,-5.64029741693304,0.379601219298934,11.2620363439085,8.95211577654961,0.51,3.68598881043258,4.37,-3.31,0,1.48,-0.02,-11.38,3.82,0,5.69,0,0,3.89,-3.31,0,0.31,-0.02,-11.38,3.82,0,4.06,0,0,0,0,0,0,0,0,1,1,1,0.15,0,0,11.4170059264106,2.7372023022648,2.91000041628014,2.83435194748547
CHAR_MIATW_000,Scare,7,5.77689809322379E-08,1.39367663731793E-06,-0.65,0.76,-0.860000041581882,-6.35186277353483E-07,-0.687815033906396,1.05640005702516,0.332278592031005,0.460679437386614,0,2.79774766371346,1.49969340246397,-3.3161215917095,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,13.6540946505907,2.0207891216789,3.99774698850445,2.99831814662095,-0.002523288274852,-3.66441710043675,0.223430104067505,6.04348032000395,4.23774031567104,4.2172060959318,5.41811067025184,-0.002789503191243,-3.63326244322574,0.223430104067505,5.70376116101822,3.61193164058739,3.61513278707681,4.84615157100023,2.93039082627652,-5.83665126840284,0.656641927681944,2.92993662120046,-1.19574424126439,-6.62050826442378,7.71350984058314,0,4.09654617804373,0.513104053224885,-1.40856025763344,3.44249050665792,-5.83898774680972,0.656641813421905,2.13984649341387,-1.19572924626549,-6.62044949753992,7.71228165278954,0,2.99236979415317,0.513455598249389,-1.4085598929369,0,0,0,0,0,0,1,1,1,0.15,0,3,13.2028862897503,2.45651314830309,3.99855672929603,3.04201519396243
CHAR_MIATW_000,Scare,7,5.77689809722999E-08,1.39367663734565E-06,0.65,-0.76,-0.860000041581882,-6.35186277336395E-07,-0.687815033906396,1.05640005702516,0.332278592031005,0.460679437386614,0,2.79774766371346,1.49969340246397,-3.3161215917095,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,13.2028862897503,2.45651314830309,3.99855672929603,3.04201519396243,-0.002789503191243,-3.66441710043675,0.223430104067505,5.70376116101822,3.61193164058739,3.61513278707681,4.84615157100023,-0.002523288274852,-3.63326244322574,0.223430104067505,6.04348032000395,4.23774031567104,4.2172060959318,5.41811067025184,3.44249050665792,-5.78898774680972,0.656641813421905,2.13984649341387,-1.19572924626549,-6.62044949753992,7.71228165278954,0,3.49236979415317,0.513455598249389,-1.4085598929369,2.93039082627652,-5.78665126840284,0.656641927681944,2.92993662120046,-1.19574424126439,-6.62050826442378,7.71350984058314,0,4.09654617804373,0.513104053224885,-1.40856025763344,0,0,0,0,0,0,1,1,1,0.15,0,3,13.6540946505907,2.0207891216789,3.99774698850445,2.99831814662095
CHAR_OLIVIATW_000,Scare,7,0,-1.38,0,0,-0.89,0,-2.09,0,-1.03,-0.17,0,5.05,0,-3.11,0,0,0,0,0,0,0,1,1,1,0.15,0,0,12.2870059264106,2.2972023022648,-0.369999583719863,2.83435194748547,0.115852305990834,-5.64029741693304,0.379601219298934,9.39203634390849,8.26211577654961,-0.18,4.51602278656523,0.115852305990834,-5.64029741693304,0.379601219298934,8.44203634390849,6.13211577654961,-2.31,3.68598881043258,1.17060792920405,-6.0988193781103,-4.78335737632216,7.29347870211947,-3.4154170549185,7.58618962831504,-0.179298557989196,0,4.39,1.93,-2.5,0.790607929204047,-6.0988193781103,-4.78335737632216,6.17347870211947,-2.7254170549185,7.58618962831504,-0.179298557989195,0,4.39,1.93,-2.5,0,0,0,0,0,0,1,1,1,0.15,0,0,11.2270059264106,2.4672023022648,-0.369999583719863,3.12435194748547
